20903,607,Gqm873UWUdw,2442,One Direction,2045,Moments,myself,106874,As I feel __ fall,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,198110,199940,1830,0,0
20904,608,e-ORhEE9VVg,2448,Taylor Swift,2046,Blank Space,jealousy,106936,'I get drunk on __',sound_s,sound_s,sounds_s_ch_jh_zh_w_f,125000,127460,2460,0,0
20914,614,g3o2TfrULck,2442,One Direction,2054,I Would,myself,107388,Lately I found __ thinking,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,8170,11850,3680,0,0
20915,615,nvfejaHz-o0,2442,One Direction,2055,Gotta Be You,else,107346,Cause there is nobody __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,49310,54250,4940,0,0
20916,615,nvfejaHz-o0,2442,One Direction,2055,Gotta Be You,else,107364,Cause there is nobody __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,122650,127710,5060,0,0
20917,618,Zlot0i3Zykw,2448,Taylor Swift,2056,Red,myself,107489,"Tell __ its time now, gotta let go",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,141690,145420,3730,0,0
20919,626,0bGjlvukgHU,2960,The Lion King,2061,I Just Can'T Wait To Be King,case,107910,"'Well, in that __, you're fired'",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,51070,52600,1530,0,0
20920,628,BlRvE9dKWQc,2958,High School Musical,2063,We'Re All In This Together,house,107984,We're going to rock the __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,109350,113670,4320,0,0
20921,628,BlRvE9dKWQc,2958,High School Musical,2063,We'Re All In This Together,inside,108002,Know __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,152130,153350,1220,0,0
20922,628,BlRvE9dKWQc,2958,High School Musical,2063,We'Re All In This Together,house,108011,Wild cats in the __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,167330,169340,2010,0,0
20923,628,BlRvE9dKWQc,2958,High School Musical,2063,We'Re All In This Together,inside,108031,Know __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,218280,219520,1240,0,0
20924,630,RU8aKj8t7gM,3080,Phil Collins,2065,On My Way,else,108174,And there's nowhere __ that I'd rather be,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,42700,47990,5290,0,0
20925,631,25QyCxVkXwQ,2624,Elton John,2066,Can You Feel The Love Tonight,inside,108144,The king I see __?,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,80380,84770,4390,0,0
20926,632,BV77nWMQgJI,3081,Aladdin,2067,A Whole New World,chase,108266,I'll __ them anywhere,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,117200,119890,2690,0,0
20927,632,BV77nWMQgJI,3081,Aladdin,2067,A Whole New World,chase,108271,A thrilling __ (A wondrous place),sound_s,sound_s,sounds_s_ch_jh_zh_w_f,136550,140570,4020,0,0
20928,634,vLkp_Dx6VdI,3082,Mary Poppins,2068,A Spoonful Of Sugar,nursery,108321,'I don't want an outing. I want to tidy up the __ again',sound_s,sound_s,sounds_s_ch_jh_zh_w_f,257350,260970,3620,0,0
20931,636,gyzuft-Rv_A,2654,Bryan Adams,2070,Here I Am,else,108385,There is nowhere __ on Earth I'd rather be,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,26420,31310,4890,0,0
20932,636,gyzuft-Rv_A,2654,Bryan Adams,2070,Here I Am,else,108405,There is nowhere __ on Earth I'd rather be,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,169490,174460,4970,0,0
20933,638,78-bUVSiJMA,3084,Phineas And Ferb,2072,Today Is Gonna Be A Great Day,cease,108476,"So make every minute count, jump up, jump in and __ the day",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,48020,53550,5530,0,0
20934,638,78-bUVSiJMA,3084,Phineas And Ferb,2072,Today Is Gonna Be A Great Day,cease,108487,"So make every minute count, jump up, jump in and __ the day",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,96450,101970,5520,0,0
20935,638,78-bUVSiJMA,3084,Phineas And Ferb,2072,Today Is Gonna Be A Great Day,cease,108499,"So make every minute count, jump up, jump in and __ the day",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,153470,159240,5770,0,0
20937,646,7PCkvCPvDXk,2928,Meghan Trainor,2076,All About That Bass,chase,108686,'Cause I got that boom boom that all the boys __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,23510,26880,3370,0,0
20938,647,IcrbM1l_BoI,2445,Avicii,2077,Wake Me Up,myself,108739,All this time I was finding __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,45330,48840,3510,0,0
20939,647,IcrbM1l_BoI,2445,Avicii,2077,Wake Me Up,myself,108743,All this time I was finding __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,61400,64760,3360,0,0
20940,647,IcrbM1l_BoI,2445,Avicii,2077,Wake Me Up,myself,108758,All this time I was finding __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,158080,161220,3140,0,0
